PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,TRB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Age,TS%,Salary
202331,130,Paul George,1610612755,PHI,41,1334,245,570,0.43,96,268,0.358,79,97,0.814,24,195,5.3,4.3,75,0.5,106,101,16.2,708,1.68,0.71,34.0,0.543,45640084.0
1629060,130,Rui Hachimura,1610612747,LAL,50,1605,253,500,0.506,84,205,0.41,75,98,0.765,73,188,5.2,1.5,40,0.5,44,91,13.3,751,1.71,0.91,27.0,0.612,8486619.0
203497,132,Rudy Gobert,1610612750,MIN,61,1995,258,394,0.655,0,0,0.0,147,217,0.677,212,413,10.2,1.8,44,1.5,78,147,10.9,1249,1.4,0.56,32.0,0.677,41000000.0
1629638,133,Nickeil Alexander-Walker,1610612750,MIN,71,1784,233,529,0.44,123,316,0.389,72,92,0.783,43,184,3.2,2.5,45,0.4,87,121,9.3,735,2.06,0.52,26.0,0.58,7073602.0
1626179,134,Terry Rozier,1610612748,MIA,59,1571,241,608,0.396,88,293,0.3,90,105,0.857,40,182,3.8,2.7,35,0.2,76,73,11.2,630,2.07,0.46,31.0,0.504,23205221.0
1627824,135,Guerschon Yabusele,1610612755,PHI,63,1671,240,484,0.496,94,241,0.39,85,115,0.739,117,232,5.5,2.0,51,0.3,80,151,10.5,852,1.56,0.64,29.0,0.616,
204001,136,Kristaps Porziņģis,1610612738,BOS,34,987,224,464,0.483,79,202,0.391,128,158,0.81,52,180,6.8,1.9,28,1.6,42,92,19.3,723,1.55,0.67,29.0,0.614,
1630577,137,Julian Champagnie,1610612759,SAS,68,1576,221,534,0.414,140,388,0.361,64,71,0.901,57,200,3.8,1.4,53,0.4,60,93,9.5,697,1.53,0.88,23.0,0.571,1761752.0
1627777,138,Georges Niang,1610612737,ATL,67,1464,236,514,0.459,131,331,0.396,40,50,0.8,45,207,3.8,1.4,24,0.2,62,169,9.6,678,1.55,0.39,31.0,0.6,0.0
1642261,139,Dalton Knecht,1610612747,LAL,66,1373,233,507,0.46,114,310,0.368,60,80,0.75,32,165,3.0,0.9,23,0.1,34,86,9.7,600,1.82,0.68,23.0,0.59,
1631108,140,Max Christie,1610612742,DAL,66,1804,214,495,0.432,100,267,0.375,105,124,0.847,32,180,3.2,1.9,53,0.4,70,108,9.6,683,1.81,0.76,22.0,0.576,1719864.0
1626171,141,Bobby Portis,1610612749,MIL,46,1160,258,557,0.463,60,165,0.364,55,67,0.821,83,300,8.3,2.2,31,0.5,56,87,13.7,805,1.82,0.55,30.0,0.538,11710818.0
1630590,141,Scotty Pippen Jr.,1610612763,MEM,68,1398,232,496,0.468,66,182,0.363,101,142,0.711,55,168,3.3,4.3,89,0.4,114,167,9.3,841,2.56,0.78,24.0,0.565,
1629655,143,Daniel Gafford,1610612742,DAL,51,1115,253,362,0.699,0,0,0.0,121,173,0.699,139,211,6.9,1.4,21,1.9,61,136,12.3,945,1.2,0.34,26.0,0.716,12402000.0
1642267,144,Bub Carrington,1610612764,WAS,68,1982,231,577,0.4,107,320,0.334,54,65,0.831,29,243,4.0,4.1,48,0.2,109,157,9.2,772,2.57,0.44,19.0,0.514,
1627747,145,Caris LeVert,1610612737,ATL,52,1294,222,469,0.473,89,226,0.394,84,117,0.718,31,130,3.1,3.4,47,0.5,63,76,11.9,684,2.78,0.75,30.0,0.593,0.0
1630592,145,Jalen Wilson,1610612751,BKN,69,1766,205,522,0.393,95,299,0.318,112,135,0.83,67,152,3.2,1.8,35,0.0,73,143,8.9,584,1.69,0.48,24.0,0.531,
1629652,147,Luguentz Dort,1610612760,OKC,62,1807,219,516,0.424,141,356,0.396,33,44,0.75,85,175,4.2,1.6,68,0.6,44,182,9.9,724,2.27,1.54,25.0,0.572,15277778.0
1629651,147,Nic Claxton,1610612751,BKN,61,1666,270,492,0.549,1,16,0.063,71,136,0.522,138,323,7.6,2.2,56,1.5,76,132,10.0,992,1.79,0.74,25.0,0.555,
1630541,149,Moses Moody,1610612744,GSW,62,1338,206,469,0.439,107,279,0.384,92,116,0.793,42,113,2.5,1.2,42,0.4,40,92,9.9,583,1.93,1.05,22.0,0.587,3918480.0
204456,149,T.J. McConnell,1610612754,IND,66,1192,272,528,0.515,14,45,0.311,53,71,0.746,34,120,2.3,4.5,73,0.3,96,65,9.3,782,3.09,0.76,32.0,0.546,
1628978,151,Donte DiVincenzo,1610612750,MIN,52,1381,209,500,0.418,147,372,0.395,45,58,0.776,27,169,3.8,3.8,65,0.2,81,93,11.7,693,2.41,0.8,28.0,0.58,4725000.0
1631117,152,Walker Kessler,1610612762,UTA,53,1598,262,379,0.691,4,23,0.174,78,143,0.545,244,409,12.3,1.6,32,2.4,78,118,11.4,1244,1.09,0.41,23.0,0.686,2831160.0
1630198,153,Isaiah Joe,1610612760,OKC,62,1311,208,485,0.429,152,380,0.4,35,44,0.795,32,129,2.6,1.5,39,0.1,31,100,9.7,591,3.1,1.26,25.0,0.598,1997238.0
1630228,153,Jonathan Kuminga,1610612744,GSW,37,949,217,477,0.455,41,126,0.325,128,196,0.653,48,128,4.8,2.3,33,0.5,58,74,16.3,530,1.47,0.57,22.0,0.535,6012840.0
1630560,155,Cam Thomas,1610612751,BKN,25,781,199,454,0.438,68,195,0.349,133,151,0.881,15,68,3.3,3.8,15,0.1,62,44,24.0,458,1.52,0.24,23.0,0.575,2240160.0
101108,156,Chris Paul,1610612759,SAS,68,1916,201,477,0.421,117,310,0.377,78,83,0.94,29,220,3.7,7.8,86,0.2,103,121,8.8,1095,5.17,0.83,39.0,0.581,30800000.0
1626220,156,Royce O'Neale,1610612756,PHX,64,1619,212,492,0.431,154,371,0.415,19,26,0.731,50,267,5.0,2.2,65,0.5,56,130,9.3,810,2.57,1.16,31.0,0.593,9500000.0
1641729,158,Brice Sensabaugh,1610612762,UTA,59,1115,216,470,0.46,114,282,0.404,49,54,0.907,33,126,2.7,1.4,33,0.1,85,84,10.1,529,0.95,0.39,21.0,0.603,
1641710,159,Anthony Black,1610612753,ORL,66,1565,205,494,0.415,48,156,0.308,133,178,0.747,39,140,2.7,3.0,69,0.5,115,139,9.0,626,1.75,0.6,21.0,0.516,
203903,160,Jordan Clarkson,1610612762,UTA,36,940,198,482,0.411,82,225,0.364,112,141,0.794,25,90,3.2,3.8,31,0.2,82,52,16.4,485,1.66,0.38,32.0,0.542,14260000.0
1629645,161,Kevin Porter Jr.,1610612749,MIL,63,1179,228,525,0.434,41,140,0.293,91,124,0.734,33,186,3.5,3.1,63,0.2,115,95,9.3,634,1.7,0.55,24.0,0.507,
1631106,161,Tari Eason,1610612745,HOU,47,1194,231,471,0.49,54,156,0.346,72,93,0.774,108,193,6.4,1.4,87,0.9,51,118,12.5,773,1.29,1.71,23.0,0.574,3527160.0
1631095,163,Jabari Smith Jr.,1610612745,HOU,48,1477,207,477,0.434,82,235,0.349,91,111,0.82,89,228,6.6,1.1,20,0.9,51,109,12.2,675,1.0,0.39,21.0,0.558,
1630175,164,Cole Anthony,1610612753,ORL,61,1135,215,508,0.423,68,195,0.349,87,106,0.821,43,143,3.0,2.9,42,0.4,99,141,9.6,604,1.77,0.42,24.0,0.527,5539771.0
201950,165,Jrue Holiday,1610612738,BOS,53,1625,218,493,0.442,91,270,0.337,56,62,0.903,64,165,4.3,3.8,57,0.5,72,88,11.0,744,2.81,0.79,34.0,0.56,36861707.0
203484,166,Kentavious Caldwell-Pope,1610612753,ORL,66,1996,207,486,0.426,91,287,0.317,73,84,0.869,25,114,2.1,1.8,85,0.5,54,128,8.8,606,2.19,1.57,32.0,0.553,14704938.0
1642274,166,Yves Missi,1610612740,NOP,65,1747,235,433,0.543,0,1,0.0,108,172,0.628,226,295,8.0,1.3,35,1.4,75,131,8.9,971,1.12,0.47,20.0,0.568,
203932,168,Aaron Gordon,1610612743,DEN,41,1117,204,388,0.526,63,136,0.463,106,131,0.809,66,139,5.0,3.0,19,0.2,57,63,14.1,666,2.12,0.33,29.0,0.647,21266182.0
1629028,169,Deandre Ayton,1610612757,POR,40,1206,265,468,0.566,6,32,0.188,40,60,0.667,124,282,10.2,1.6,31,1.0,69,88,14.4,824,0.93,0.45,26.0,0.583,32459438.0
1631124,170,Julian Strawther,1610612743,DEN,61,1351,205,472,0.434,94,263,0.357,68,82,0.829,16,116,2.2,1.3,38,0.2,57,146,9.4,500,1.42,0.67,22.0,0.563,
1641706,171,Brandon Miller,1610612766,CHA,27,924,198,491,0.403,104,293,0.355,68,79,0.861,25,106,4.9,3.6,29,0.7,76,74,21.0,466,1.29,0.38,22.0,0.54,
1628960,171,Grayson Allen,1610612756,PHX,53,1317,181,402,0.45,129,297,0.434,77,95,0.811,29,136,3.1,2.2,47,0.4,57,81,10.7,619,2.04,0.82,29.0,0.64,8925000.0
1630591,173,Jalen Suggs,1610612753,ORL,35,1002,197,481,0.41,76,242,0.314,97,110,0.882,23,118,4.0,3.7,51,0.9,102,98,16.2,522,1.26,0.5,23.0,0.536,7252080.0
1630534,173,Ochai Agbaji,1610612761,TOR,56,1508,226,447,0.506,84,211,0.398,31,45,0.689,50,156,3.7,1.5,46,0.5,44,107,10.1,653,1.91,1.04,24.0,0.607,4114200.0
1630533,173,Ziaire Williams,1610612751,BKN,55,1368,193,464,0.416,92,265,0.347,89,108,0.824,59,203,4.8,1.4,54,0.4,57,135,10.3,636,1.35,0.95,23.0,0.554,4810200.0
1630245,176,Ayo Dosunmu,1610612741,CHI,46,1394,221,449,0.492,62,189,0.328,62,79,0.785,26,135,3.5,4.5,43,0.4,69,105,12.3,682,3.01,0.62,25.0,0.585,0.0
1631109,177,Mark Williams,1610612766,CHA,36,933,221,373,0.592,0,1,0.0,115,144,0.799,114,250,10.1,2.5,26,1.3,48,87,15.5,855,1.9,0.54,23.0,0.638,3908160.0
1630540,177,Miles McBride,1610612752,NYK,59,1471,202,496,0.407,104,280,0.371,49,60,0.817,44,105,2.5,2.9,56,0.3,39,96,9.4,604,4.33,1.44,24.0,0.533,1836096.0
1641722,179,Jordan Hawkins,1610612740,NOP,52,1212,190,512,0.371,100,301,0.332,72,87,0.828,23,117,2.7,1.1,30,0.4,51,44,10.6,416,1.16,0.59,22.0,0.502,
1629614,180,Andrew Nembhard,1610612754,IND,53,1530,206,442,0.466,44,141,0.312,94,120,0.783,26,140,3.1,5.1,67,0.2,100,127,10.4,699,2.68,0.67,25.0,0.556,2131905.0
1631110,180,Jeremy Sochan,1610612759,SAS,48,1221,226,412,0.549,26,79,0.329,72,106,0.679,114,205,6.6,2.5,40,0.5,77,115,11.5,754,1.53,0.52,21.0,0.6,5316960.0
1631165,182,Keon Ellis,1610612758,SAC,67,1546,187,385,0.486,114,264,0.432,61,71,0.859,50,117,2.5,1.3,96,0.8,56,140,8.2,689,1.61,1.71,25.0,0.659,1761752.0
1627752,182,Taurean Prince,1610612749,MIL,68,1822,196,434,0.452,125,282,0.443,32,38,0.842,32,223,3.8,2.0,61,0.1,73,139,8.1,692,1.84,0.84,30.0,0.609,7650000.0
1628989,184,Kevin Huerter,1610612741,CHI,59,1357,203,492,0.413,107,327,0.327,31,43,0.721,28,149,3.0,2.0,58,0.4,56,104,9.2,560,2.09,1.04,26.0,0.532,15669643.0
1627749,185,Dejounte Murray,1610612740,NOP,31,1012,194,494,0.393,52,174,0.299,102,124,0.823,17,183,6.5,7.4,63,0.4,106,61,17.5,617,2.15,0.59,28.0,0.494,18214000.0
1641764,186,Brandin Podziemski,1610612744,GSW,52,1333,203,471,0.431,75,227,0.33,57,76,0.75,54,199,4.9,3.3,55,0.2,56,75,10.3,688,3.09,0.98,22.0,0.533,
1629634,187,Brandon Clarke,1610612763,MEM,64,1207,236,380,0.621,1,17,0.059,61,87,0.701,127,199,5.1,1.0,52,0.6,41,145,8.3,803,1.61,1.27,28.0,0.638,12500000.0
1628392,187,Isaiah Hartenstein,1610612760,OKC,47,1331,233,403,0.578,0,15,0.0,68,102,0.667,138,384,11.1,3.9,37,1.0,82,141,11.4,1038,2.23,0.45,26.0,0.596,9245121.0
1642273,189,Kyshawn George,1610612764,WAS,61,1657,181,491,0.369,105,324,0.324,63,82,0.768,44,212,4.2,2.4,61,0.8,90,186,8.7,625,1.64,0.68,21.0,0.503,
1631093,190,Jaden Ivey,1610612765,DET,30,898,190,413,0.46,63,154,0.409,85,116,0.733,40,84,4.1,4.0,28,0.4,89,67,17.6,467,1.34,0.32,23.0,0.569,7614480.0
1642271,191,Kyle Filipowski,1610612762,UTA,60,1180,195,375,0.52,61,155,0.394,72,115,0.626,83,242,5.4,2.0,36,0.2,78,133,8.7,711,1.51,0.46,21.0,0.614,
1628379,192,Luke Kennard,1610612763,MEM,55,1245,186,387,0.481,103,233,0.442,46,52,0.885,33,121,2.8,3.4,42,0.1,62,48,9.5,642,3.05,0.68,28.0,0.636,14763636.0
203110,193,Draymond Green,1610612744,GSW,56,1632,182,423,0.43,66,201,0.328,90,132,0.682,62,283,6.2,5.7,81,1.1,141,177,9.3,904,2.28,0.57,35.0,0.54,27586224.0
202695,194,Kawhi Leonard,1610612746,LAC,26,781,200,420,0.476,52,133,0.391,57,75,0.76,26,111,5.3,2.9,40,0.5,54,40,19.6,482,1.41,0.74,33.0,0.562,45640084.0
201144,195,Mike Conley,1610612750,MIN,60,1495,161,400,0.403,113,270,0.419,72,79,0.911,28,126,2.6,4.4,71,0.2,63,94,8.4,700,4.22,1.13,37.0,0.583,24360000.0
1628976,196,Wendell Carter Jr.,1610612753,ORL,57,1471,182,402,0.453,27,127,0.213,114,154,0.74,123,298,7.4,2.1,41,0.5,64,170,8.9,792,1.88,0.64,25.0,0.538,
1641744,196,Zach Edey,1610612763,MEM,55,1138,210,366,0.574,16,45,0.356,69,97,0.711,194,228,7.7,0.9,29,1.3,72,145,9.2,818,0.68,0.4,22.0,0.618,
1628449,198,Chris Boucher,1610612761,TOR,50,862,182,370,0.492,70,193,0.363,68,87,0.782,70,154,4.5,0.7,24,0.5,29,68,10.0,572,1.14,0.83,32.0,0.615,11750000.0
1641824,199,Matas Buzelis,1610612741,CHI,68,1171,185,429,0.431,66,206,0.32,63,74,0.851,44,168,3.1,0.8,18,0.9,54,110,7.3,534,1.04,0.33,20.0,0.541,
1631170,200,Jaime Jaquez Jr.,1610612748,MIA,57,1248,181,410,0.441,31,104,0.298,102,135,0.756,73,187,4.6,2.5,56,0.2,88,76,8.7,618,1.65,0.64,24.0,0.527,
1631107,201,Nikola Jović,1610612748,MIA,46,1156,172,377,0.456,78,210,0.371,72,87,0.828,26,154,3.9,2.8,38,0.3,60,82,10.7,576,2.18,0.63,21.0,0.595,
1642268,202,Isaiah Collier,1610612762,UTA,62,1560,191,457,0.418,33,135,0.244,77,115,0.67,27,175,3.3,6.2,55,0.2,181,131,7.9,661,2.13,0.3,20.0,0.485,
203991,203,Clint Capela,1610612737,ATL,55,1176,218,390,0.559,0,1,0.0,52,97,0.536,174,295,8.5,1.1,34,1.0,47,106,8.9,842,1.32,0.72,30.0,0.564,20616000.0
1630193,204,Immanuel Quickley,1610612761,TOR,28,797,158,371,0.426,70,188,0.372,99,116,0.853,12,89,3.6,5.6,19,0.1,52,55,17.3,483,3.02,0.36,25.0,0.575,4171548.0
1641783,205,Tristan da Silva,1610612753,ORL,66,1497,180,432,0.417,73,218,0.335,51,59,0.864,67,156,3.4,1.5,29,0.2,52,86,7.3,541,1.94,0.56,23.0,0.528,
1641717,206,Cason Wallace,1610612760,OKC,59,1622,196,420,0.467,64,184,0.348,25,30,0.833,61,143,3.5,2.5,103,0.5,50,134,8.2,686,2.92,2.06,21.0,0.555,
1630208,207,Nick Richards,1610612756,PHX,49,1077,182,306,0.595,0,2,0.0,110,149,0.738,123,291,8.4,1.0,11,1.1,69,120,9.7,766,0.68,0.16,27.0,0.638,5000000.0
1630188,208,Jalen Smith,1610612741,CHI,57,869,168,363,0.463,68,205,0.332,65,79,0.823,79,239,5.6,1.0,15,0.7,34,89,8.2,655,1.62,0.44,25.0,0.59,5043773.0
1641733,209,Nick Smith Jr.,1610612766,CHA,50,1109,178,455,0.391,77,242,0.318,30,33,0.909,12,92,2.1,2.1,16,0.1,66,65,9.3,349,1.61,0.24,20.0,0.493,
1641709,210,Ausar Thompson,1610612765,DET,48,1040,194,350,0.554,9,37,0.243,63,105,0.6,90,148,5.0,2.2,83,0.6,70,133,9.6,645,1.5,1.19,22.0,0.581,
1630182,211,Josh Green,1610612766,CHA,63,1785,164,390,0.421,88,231,0.381,43,64,0.672,55,111,2.6,1.6,71,0.2,61,160,7.3,503,1.66,1.16,24.0,0.549,4765339.0
1631260,212,AJ Green,1610612749,MIL,62,1389,154,363,0.424,130,311,0.418,20,24,0.833,15,124,2.2,1.4,35,0.1,33,135,7.4,479,2.64,1.06,25.0,0.613,1761752.0
1629048,213,Goga Bitadze,1610612753,ORL,59,1260,189,300,0.63,3,23,0.13,75,119,0.63,145,262,6.9,1.9,41,1.5,65,131,7.7,889,1.77,0.63,25.0,0.647,2066585.0
1630573,213,Sam Hauser,1610612738,BOS,59,1232,162,368,0.44,126,315,0.4,6,6,1.0,39,145,3.1,0.9,33,0.2,20,72,7.7,510,2.65,1.65,27.0,0.615,1927896.0
203992,215,Bogdan Bogdanović,1610612746,LAC,41,1047,164,391,0.419,80,236,0.339,47,54,0.87,19,105,3.0,2.5,30,0.2,63,96,11.1,424,1.64,0.48,32.0,0.549,
203954,216,Joel Embiid,1610612755,PHI,19,574,140,315,0.444,23,77,0.299,149,169,0.882,36,119,8.2,4.5,14,0.9,62,42,23.8,467,1.37,0.23,31.0,0.58,46900000.0
1630172,217,Patrick Williams,1610612741,CHI,51,1304,160,423,0.378,75,218,0.344,55,76,0.724,37,161,3.9,2.0,39,0.6,68,71,8.8,464,1.47,0.57,23.0,0.493,9835881.0
1630527,218,Brandon Boston,1610612740,NOP,42,993,166,381,0.436,49,140,0.35,67,85,0.788,28,106,3.2,2.2,53,0.2,52,73,10.7,451,1.77,1.02,23.0,0.535,
1631212,218,Peyton Watson,1610612743,DEN,57,1345,163,344,0.474,41,112,0.366,81,117,0.692,41,144,3.2,1.5,45,1.2,51,101,7.9,564,1.63,0.88,22.0,0.566,2303520.0
201143,220,Al Horford,1610612738,BOS,53,1459,161,387,0.416,96,267,0.36,28,32,0.875,64,248,5.9,2.1,33,0.9,41,76,8.4,678,2.73,0.81,38.0,0.556,10000000.0
1642276,220,Kel'el Ware,1610612748,MIA,51,1065,190,345,0.551,29,93,0.312,37,53,0.698,83,256,6.6,0.9,32,1.1,48,83,8.7,698,0.94,0.67,20.0,0.605,
1630558,222,Davion Mitchell,1610612748,MIA,62,1634,167,366,0.456,65,168,0.387,43,64,0.672,27,103,2.1,4.6,52,0.2,108,152,7.1,593,2.63,0.48,26.0,0.561,5063640.0
1631213,222,Tyrese Martin,1610612751,BKN,52,1118,160,396,0.404,83,240,0.346,39,50,0.78,51,136,3.6,1.8,30,0.2,61,64,8.5,453,1.54,0.49,26.0,0.529,1719864.0
1630631,224,Jose Alvarado,1610612740,NOP,46,1100,155,386,0.402,91,242,0.376,40,50,0.8,20,87,2.3,4.6,61,0.2,53,78,9.6,538,4.0,1.15,26.0,0.54,1836096.0
1631222,225,Jake LaRavia,1610612758,SAC,63,1283,151,317,0.476,56,132,0.424,76,111,0.685,90,164,4.0,2.5,57,0.4,84,128,6.9,638,1.84,0.68,23.0,0.593,3199920.0
1641842,226,Ronald Holland II,1610612765,DET,70,1078,163,354,0.46,29,134,0.216,78,99,0.788,33,148,2.6,0.9,42,0.2,58,123,6.2,462,1.12,0.72,19.0,0.545,
1627827,227,Dorian Finney-Smith,1610612747,LAL,51,1449,155,350,0.443,96,242,0.397,26,41,0.634,71,132,4.0,1.4,46,0.3,44,112,8.5,513,1.59,1.04,31.0,0.587,13932008.0
1626166,228,Cameron Payne,1610612752,NYK,63,903,154,380,0.405,81,222,0.365,41,46,0.891,12,75,1.4,2.7,33,0.2,42,96,6.8,461,4.02,0.79,30.0,0.537,6500000.0
1630241,229,Sam Merrill,1610612739,CLE,60,1149,141,348,0.405,112,302,0.371,28,29,0.966,30,90,2.0,1.4,38,0.2,28,104,7.0,438,3.0,1.36,28.0,0.585,1997238.0
1630548,230,Johnny Juzang,1610612762,UTA,52,963,148,349,0.424,86,237,0.363,38,46,0.826,32,117,2.9,0.9,26,0.1,26,102,8.1,416,1.89,1.0,24.0,0.569,1761752.0
1630625,231,Dalano Banton,1610612757,POR,55,811,147,356,0.413,56,156,0.359,66,93,0.71,20,80,1.8,2.1,36,0.4,63,41,7.6,390,1.79,0.57,25.0,0.524,0.0
203114,232,Khris Middleton,1610612764,WAS,34,785,152,310,0.49,44,123,0.358,66,77,0.857,12,119,3.9,4.2,32,0.2,53,72,12.2,506,2.7,0.6,33.0,0.602,40396552.0
1642347,233,Jamal Shead,1610612761,TOR,64,1176,157,376,0.418,57,167,0.341,34,45,0.756,22,66,1.4,3.8,38,0.1,99,132,6.3,454,2.46,0.38,22.0,0.512,
1627742,234,Brandon Ingram,1610612761,TOR,18,595,155,333,0.465,43,115,0.374,47,55,0.855,17,83,5.6,5.2,16,0.6,69,45,22.2,365,1.35,0.23,27.0,0.56,33833400.0
1641741,235,Ricky Council IV,1610612755,PHI,60,939,134,342,0.392,45,162,0.278,84,102,0.824,38,105,2.4,1.2,28,0.2,36,52,6.6,389,2.0,0.78,23.0,0.513,
1641715,236,Cam Whitmore,1610612745,HOU,44,714,147,350,0.42,53,161,0.329,48,65,0.738,31,100,3.0,0.9,28,0.3,37,41,9.0,349,1.08,0.76,20.0,0.522,
1642346,236,Ryan Dunn,1610612756,PHX,62,1094,160,369,0.434,60,196,0.306,15,32,0.469,58,137,3.1,0.8,30,0.6,27,131,6.4,451,1.78,1.11,22.0,0.516,
1631323,238,Simone Fontecchio,1610612765,DET,63,1066,132,324,0.407,66,195,0.338,63,77,0.818,42,150,3.0,0.9,25,0.2,48,83,6.2,425,1.21,0.52,29.0,0.549,3044872.0
1630702,239,Jaden Hardy,1610612742,DAL,47,721,142,326,0.436,61,157,0.389,46,67,0.687,8,65,1.6,1.4,22,0.1,66,76,8.3,286,1.0,0.33,22.0,0.55,1719864.0
1641730,239,Noah Clowney,1610612751,BKN,42,948,124,337,0.368,81,238,0.34,62,74,0.838,39,121,3.8,0.8,22,0.5,40,94,9.3,362,0.85,0.55,20.0,0.529,
1629611,241,Terance Mann,1610612737,ATL,54,1124,153,317,0.483,47,127,0.37,37,56,0.661,53,105,2.9,1.9,34,0.3,38,102,7.2,477,2.66,0.9,28.0,0.571,10576923.0
1629021,242,Moritz Wagner,1610612753,ORL,30,564,140,249,0.562,27,75,0.36,79,110,0.718,40,108,4.9,1.4,24,0.4,49,55,12.9,423,0.86,0.49,27.0,0.649,0.0
1630549,243,Day'Ron Sharpe,1610612751,BKN,48,867,159,306,0.52,11,42,0.262,56,74,0.757,147,173,6.7,1.8,37,0.9,61,110,8.0,643,1.39,0.61,23.0,0.569,2210040.0
1629312,244,Haywood Highsmith,1610612748,MIA,61,1469,143,309,0.463,70,181,0.387,27,36,0.75,50,139,3.1,1.4,57,0.6,44,134,6.3,530,1.96,1.29,28.0,0.59,1902137.0
1630174,245,Aaron Nesmith,1610612754,IND,33,830,135,268,0.504,58,139,0.417,51,56,0.911,23,102,3.8,1.4,24,0.4,28,88,11.5,420,1.64,0.86,25.0,0.648,5634257.0
1629622,245,Max Strus,1610612739,CLE,40,1007,131,304,0.431,91,239,0.381,26,30,0.867,39,135,4.4,3.1,24,0.2,37,83,9.5,496,3.32,0.65,28.0,0.597,0.0
1630643,247,Jay Huff,1610612763,MEM,55,649,133,260,0.512,72,175,0.411,40,52,0.769,25,89,2.1,0.6,14,0.9,30,68,6.9,420,1.17,0.47,27.0,0.668,0.0
1630191,248,Isaiah Stewart,1610612765,DET,64,1262,152,274,0.555,13,44,0.295,59,78,0.756,121,236,5.6,1.7,24,1.4,60,158,5.9,750,1.77,0.4,23.0,0.61,5266713.0
1631218,249,Trayce Jackson-Davis,1610612744,GSW,54,921,161,282,0.571,0,1,0.0,53,90,0.589,111,181,5.4,1.8,22,0.7,41,69,6.9,626,2.42,0.54,25.0,0.583,
1629216,250,Gabe Vincent,1610612747,LAL,60,1280,138,346,0.399,86,245,0.351,12,18,0.667,14,57,1.2,1.5,43,0.2,36,127,6.2,339,2.47,1.19,28.0,0.528,0.0
1630551,251,Justin Champagnie,1610612764,WAS,48,927,141,287,0.491,52,138,0.377,39,53,0.736,77,162,5.0,1.0,46,0.6,39,84,7.8,535,1.18,1.18,23.0,0.601,1927896.0
1626168,252,Trey Lyles,1610612758,SAC,57,1057,128,306,0.418,68,195,0.349,46,64,0.719,62,198,4.6,1.2,33,0.4,33,69,6.5,523,2.06,1.0,29.0,0.554,0.0
1627739,253,Kris Dunn,1610612746,LAC,61,1460,151,355,0.425,53,177,0.299,11,18,0.611,49,162,3.5,3.0,110,0.4,63,161,6.0,620,2.9,1.75,31.0,0.504,2586484.0
1627780,254,Gary Payton II,1610612744,GSW,56,829,155,268,0.578,28,87,0.322,27,38,0.711,47,115,2.9,1.3,44,0.3,33,97,6.5,505,2.24,1.33,32.0,0.641,8715000.0
1630215,255,Jared Butler,1610612755,PHI,47,683,135,299,0.452,32,102,0.314,59,72,0.819,18,61,1.7,3.2,22,0.2,51,67,7.7,394,2.94,0.43,24.0,0.546,0.0
1628418,256,Thomas Bryant,1610612754,IND,53,800,138,268,0.515,40,119,0.336,40,49,0.816,72,143,4.1,0.9,22,0.6,27,64,6.7,510,1.85,0.81,27.0,0.615,0.0
1642272,257,Jared McCain,1610612755,PHI,23,592,126,274,0.46,51,133,0.383,49,56,0.875,13,43,2.4,2.6,15,0.0,37,37,15.3,291,1.62,0.41,21.0,0.589,
1631096,258,Chet Holmgren,1610612760,OKC,23,622,123,245,0.502,31,85,0.365,73,99,0.737,40,155,8.5,1.9,17,2.5,40,48,15.2,474,1.07,0.42,22.0,0.606,10386000.0
203552,259,Seth Curry,1610612766,CHA,58,857,129,277,0.466,68,150,0.453,23,28,0.821,23,70,1.6,0.8,25,0.1,25,52,6.0,340,1.76,1.0,34.0,0.603,0.0
1641716,260,Jarace Walker,1610612754,IND,62,956,127,279,0.455,52,142,0.366,40,62,0.645,22,155,2.9,1.3,48,0.3,66,94,5.6,435,1.26,0.73,21.0,0.565,
1642266,261,Ja'Kobe Walter,1610612761,TOR,44,879,125,309,0.405,44,141,0.312,50,67,0.746,43,83,2.9,1.3,31,0.2,40,81,7.8,324,1.4,0.78,20.0,0.508,
1629726,262,Garrison Mathews,1610612737,ATL,45,786,98,245,0.4,82,208,0.394,63,77,0.818,13,70,1.8,1.3,26,0.3,29,77,7.6,332,2.0,0.9,28.0,0.611,2000000.0
1642270,263,Donovan Clingan,1610612757,POR,56,1027,141,259,0.544,9,32,0.281,49,81,0.605,169,250,7.5,1.0,25,1.6,65,155,6.1,717,0.86,0.39,21.0,0.577,
1628371,264,Jonathan Isaac,1610612753,ORL,61,958,120,293,0.41,38,142,0.268,61,91,0.67,104,173,4.5,0.5,53,1.1,26,81,5.6,538,1.15,2.04,27.0,0.509,17400000.0
1630200,265,Tre Jones,1610612741,CHI,46,905,128,238,0.538,19,48,0.396,55,67,0.821,31,85,2.5,4.2,37,0.2,35,55,7.2,528,5.49,1.06,25.0,0.617,0.0
1628380,266,Zach Collins,1610612741,CHI,52,787,121,245,0.494,26,88,0.295,61,69,0.884,82,140,4.3,1.6,26,0.5,46,111,6.3,510,1.85,0.56,27.0,0.597,7700000.0
